emp_no,first_name,last_name,title,from_date,salary
247971,Berni,Zweizig,73441,1985-10-31,73441
247973,Xuejun,Simmel,40000,1989-03-22,40000
248066,JiYoung,Hebden,40000,1986-11-23,40000
248083,Zdislav,Wielonsky,40043,1999-08-15,40043
247984,Gaetan,Srimani,40000,1992-01-26,40000
248084,Noritoshi,Renear,60370,1999-01-26,60370
248000,Turgut,Thorensen,40000,1997-07-04,40000
248085,Emdad,Marciano,46341,1988-03-31,46341
248087,Christoph,Engelmann,40000,1988-09-17,40000
248092,Macha,Marzano,70442,1987-11-11,70442
248130,Jacqueline,Bahr,53992,1987-08-27,53992
248134,Fayez,Bernardeschi,40000,1985-07-07,40000
248172,Alassane,Couchot,48284,1993-08-15,48284
248292,Arunas,Bugrara,52830,1986-01-09,52830
248219,Parviz,Levasseur,54045,1987-04-23,54045
248224,Baruch,Ranta,87363,1985-12-16,87363
248227,Zhiguo,Spell,40000,1989-12-09,40000
248232,Hinrich,Rodiger,81411,1997-04-07,81411
248232,Hinrich,Rodiger,81411,2002-02-07,81411
248233,Annemarie,Dayana,54015,1986-02-15,54015
248259,Tze,Serre,40000,1985-05-12,40000
248264,Niteen,Ligten,44543,1986-11-08,44543
248277,Yinlin,Boyle,45872,1986-09-03,45872
248295,Francesca,Rathonyi,48665,1986-10-28,48665
248303,Subir,Hambrick,50157,1987-02-03,50157
248304,Xiaoshan,Krohn,56773,1985-03-10,56773
248437,Frederique,Porotnikoff,71767,1987-01-20,71767
248310,Christophe,Ratnakar,69869,1995-07-26,69869
248443,Zengping,Melton,40729,1987-09-13,40729
248310,Christophe,Ratnakar,69869,1991-08-10,69869
248454,Seongbae,Swab,51717,2000-06-22,51717
248454,Seongbae,Swab,51717,1995-11-12,51717
248456,Jinpo,Brender,58465,1991-06-08,58465
248320,Phuoc,Rehfuss,40000,1996-12-08,40000
248462,Filipe,Gecsei,55603,1990-04-07,55603
248324,Rimli,Minakawa,46534,1987-11-13,46534
248475,Masoud,Wursthorn,47060,1987-01-22,47060
248327,Xuejia,Siprelle,40000,1996-05-01,40000
248486,Karoline,Nishimukai,52833,1986-04-07,52833
248335,Gaetan,Tibblin,40000,1989-01-01,40000
248502,Sham,Vecchi,53222,1988-10-09,53222
248335,Gaetan,Tibblin,40000,1986-05-23,40000
248336,Amstein,Vitiello,76219,1994-07-28,76219
248515,Duro,Swiler,77147,1992-04-30,77147
248340,Maris,Dalphin,40000,1996-11-23,40000
248361,Luigi,Axelband,40000,1988-10-15,40000
248537,Fumino,Cyne,52564,1995-08-28,52564
248542,Pranay,Hitomi,63887,1988-11-15,63887
248544,Basim,Murrill,65252,1985-10-20,65252
248374,Dipankar,Speckmann,51583,1985-04-30,51583
248377,Felicidad,Luks,40000,1994-06-17,40000
248386,Yannik,Ernst,49574,1987-05-31,49574
248389,Yunming,Weedon,40000,1985-09-11,40000
248416,Lubomir,Ferretti,56420,1987-01-30,56420
248571,Jiakeng,Vesna,62435,1991-12-19,62435
248572,Filipp,Fetvedt,95759,1987-02-06,95759
248580,Flemming,Borovoy,40000,1988-07-23,40000
248586,Divier,VanScheik,40000,1985-12-02,40000
248586,Divier,VanScheik,40000,2001-09-24,40000
248419,Toshimo,Ranst,57484,1993-11-17,57484
248599,Chinhyun,Luit,80295,1990-11-15,80295
248600,Gio,Condotta,46533,1988-08-31,46533
248713,Valter,Gaughan,40000,2000-01-27,40000
248609,Eirik,Chimia,46767,1995-01-20,46767
248614,True,Rodiger,48798,1996-07-22,48798
248626,Yolla,Gruenwald,44424,1991-12-19,44424
248631,Sungwon,Pezzoli,63144,1985-12-25,63144
248632,Zijian,Clemencon,74584,1987-01-13,74584
248640,Jessie,Eiter,43486,1987-01-04,43486
248648,Zhiwei,Schlenzig,40000,1992-09-11,40000
248650,Vitali,Onuegbe,40000,1994-09-27,40000
248734,Mostafa,Ranst,41595,1996-12-10,41595
248659,Yoshimitsu,Encarnacion,40000,1994-05-07,40000
248669,Mansur,Perz,74539,1994-09-05,74539
248743,Leif,Bahr,40000,1993-03-27,40000
248686,Danil,Awdeh,40000,1995-10-27,40000
248688,Percy,Zlotek,45640,1995-07-10,45640
248755,Kyoichi,Ranka,45761,1986-10-23,45761
248706,Panayotis,Azuma,81045,1991-12-31,81045
248710,Fabrizio,Hockney,63763,2000-02-08,63763
248710,Fabrizio,Hockney,63763,1989-02-17,63763
248818,Yefim,Suomi,50354,1988-09-04,50354
248859,Arvind,Baar,58958,1987-03-06,58958
248860,Sreenivas,Carrere,42988,1990-03-03,42988
248871,Bokyung,Ozeki,45827,1985-09-02,45827
248820,Howell,Seiwald,55115,1986-06-25,55115
248826,Jaana,Oxenboll,40000,1998-03-02,40000
248885,Xiong,Kieras,82421,1988-05-12,82421
248888,Chikara,Thiran,55705,1987-06-12,55705
248826,Jaana,Oxenboll,40000,1992-12-04,40000
249003,Saniya,Bondorf,40000,1988-01-18,40000
248902,Lihong,Esteva,40000,1986-08-03,40000
248908,Adit,Peha,45468,1998-08-09,45468
248933,Insup,Miyakawa,40000,1990-05-20,40000
248939,Paris,Ghelli,85101,1996-11-09,85101
248939,Paris,Ghelli,85101,1997-03-13,85101
248951,Matt,Zultner,47357,1998-10-13,47357
248957,Tomokazu,Peyn,59820,1987-08-16,59820
248959,Elrique,Noriega,62838,1987-01-18,62838
249011,JoAnne,Fargier,42644,1995-07-27,42644
248965,Mack,Spinelli,69156,1985-04-15,69156
248973,Slavian,Akaboshi,56807,1988-03-27,56807
249034,Arun,Ranum,47627,1995-04-11,47627
248979,Bezalel,Pezzoli,90062,1985-08-16,90062
248988,Lokesh,Wynblatt,65731,1993-09-28,65731
248989,Radoslaw,Giarratana,40000,1987-03-13,40000
248994,Heping,Picaronny,65894,1988-08-17,65894
248996,Basim,Sewelson,40000,1994-01-29,40000
249045,Dinkar,Businaro,48246,1986-02-14,48246
249052,Houman,Awdeh,40000,1997-03-02,40000
249067,Geoff,Hasenauer,41079,1987-05-19,41079
249153,Arfst,Bridgland,40000,1986-12-05,40000
249078,Tremaine,Orlowska,49049,1988-04-10,49049
249159,Marjo,Dichev,69111,1986-05-31,69111
249166,Yuguang,Cooley,40000,1985-11-13,40000
249170,Masaru,Clouatre,76490,1987-06-16,76490
249093,Koldo,Sridhar,40000,1998-11-29,40000
249174,Adam,Vernadat,89375,1985-10-11,89375
249094,Subhrajyoti,Siepmann,64641,2001-01-30,64641
249094,Subhrajyoti,Siepmann,64641,1998-09-02,64641
249193,Fan,Radhakrishnan,58936,1985-05-27,58936
249193,Fan,Radhakrishnan,58936,1987-04-30,58936
249194,Yongmin,Gimbel,41609,1987-03-10,41609
249110,Yongmao,Lund,59664,1999-06-21,59664
249117,Ugo,Silva,67615,1988-12-25,67615
249222,Sverrir,Srimani,40000,1986-07-01,40000
249225,Luise,Horswill,40000,1990-10-02,40000
249227,Manton,Chorvat,41634,1998-03-01,41634
249233,Mara,McAffer,42914,1986-07-14,42914
249121,Pantung,Turnbull,51340,1986-03-21,51340
249237,Moti,Ciolek,40000,1989-05-18,40000
249237,Moti,Ciolek,40000,2000-10-03,40000
249238,Khaled,Lampe,47039,1993-01-28,47039
249288,Youngkon,Marsiglia,67652,1994-04-07,67652
249245,Ramzi,Baaz,64553,1996-01-28,64553
249261,Gil,Pettis,70545,1992-02-19,70545
249276,Arra,Matheson,62183,1986-03-24,62183
249299,Shaleah,Hebert,53262,1985-11-18,53262
249324,Chinya,Androutsos,40000,1998-07-11,40000
249429,Gill,Hainaut,48628,1985-12-17,48628
249439,Billur,Sidhu,65081,1998-10-25,65081
249339,Seongbin,Coors,59037,1985-03-18,59037
249453,Shim,Merle,40000,1989-10-16,40000
249457,Gonzalo,Frezza,40000,1985-04-08,40000
249468,Yakkov,Ibel,55927,1987-07-09,55927
249479,Pintsang,Brodal,40000,1999-05-10,40000
249506,Alagu,Braunschweig,58916,1986-08-29,58916
249507,Tommaso,Sommer,48088,1985-03-22,48088
249515,Dinkar,Carrera,40000,2001-08-06,40000
249515,Dinkar,Carrera,40000,1992-01-30,40000
249520,Chenye,Kemmerer,52651,1992-02-18,52651
249528,Bader,Spataro,40000,1988-05-23,40000
249534,Tran,Zykh,44630,1990-09-03,44630
249535,Gopalakrishnan,Camurati,40000,1985-12-07,40000
249341,Miquel,Reinhart,74912,1986-05-23,74912
249547,Gen,Uchoa,40000,1988-03-24,40000
249548,Freyja,Jiafu,63507,1999-05-29,63507
249549,Hitomi,Skafidas,49196,1998-12-08,49196
249343,Radhika,Zumaque,40000,1987-01-04,40000
249559,Yuichiro,Flanders,40000,1988-05-28,40000
249355,Manu,Kalafatis,85370,1991-08-14,85370
249369,Lidong,Chinen,72202,1985-08-30,72202
249381,Guiseppe,Chappelet,40000,1987-07-16,40000
249567,Mostafa,Yetto,46671,1986-05-14,46671
249568,Khosrow,Crelier,40000,1985-12-17,40000
249578,Atreyi,Cheshire,44196,1990-04-09,44196
249387,Geraldo,Bharadwaj,70177,1988-11-11,70177
249591,Shaw,Mersereau,45815,1991-04-15,45815
249394,Shiv,Crabtree,40000,1991-06-07,40000
249602,Feiyu,Munos,40000,1986-09-21,40000
249603,Xiaopeng,Seuren,43340,1996-05-23,43340
249603,Xiaopeng,Seuren,43340,2001-07-16,43340
249395,Shooichi,Falby,53713,1992-11-03,53713
249607,Yongqiao,Mahnke,40974,1987-11-13,40974
249609,Kasturi,Pietrzykowski,64249,1988-03-19,64249
249399,Aran,Eugenio,40000,1993-06-11,40000
249610,Tesuya,Puppe,40000,1986-07-03,40000
249613,Magy,Onuegbe,50443,1987-05-13,50443
249409,Mrinalini,Soicher,53668,1988-02-18,53668
249624,Morris,Brandsma,65649,1997-02-03,65649
249410,Caolyn,Comyn,46630,1998-05-04,46630
249642,Yonghong,dAstous,59298,1988-10-30,59298
249411,Kwan,Gulik,84575,1986-03-27,84575
249645,Cathie,Pokrovskii,40194,1987-09-15,40194
249646,Alper,Boudaillier,49232,1988-11-01,49232
249415,Panayotis,Noriega,46429,1988-06-16,46429
249654,JoAnna,Zizka,91034,1989-02-27,91034
249417,Heng,DasSarma,40000,1987-07-14,40000
249663,Xuedong,Braccini,71103,1999-12-21,71103
249663,Xuedong,Braccini,71103,2000-03-06,71103
249711,Georg,Zambonelli,65758,1989-04-20,65758
249667,Shawna,Walston,70280,1993-01-03,70280
249673,Naraig,Klerer,74464,1988-08-29,74464
249694,Uriel,Hutton,51914,1988-09-10,51914
249696,Elrique,Whitcomb,50602,1996-11-07,50602
249697,Mario,Kuzuoka,43164,1988-11-29,43164
249708,Anoosh,Orlowski,54049,1994-10-23,54049
249719,Xiaoheng,Staudhammer,40000,1997-06-15,40000
249720,Dipayan,Strehl,86813,1993-08-09,86813
249721,Nigel,McConalogue,62255,1998-07-20,62255
249729,Aiichiro,Redmiles,40000,1985-07-26,40000
249732,Kolar,Hiroyama,48458,2001-02-05,48458
249732,Kolar,Hiroyama,48458,1987-03-13,48458
249852,Ziya,Schade,94722,1993-09-17,94722
249736,Mari,Polajnar,58937,1992-12-05,58937
249863,Masali,Chiola,40000,1990-04-10,40000
249750,Sampalli,Koblitz,51167,1988-09-23,51167
249880,Zito,Eickenmeyer,47278,1985-10-22,47278
249886,Radhika,Rossi,63142,1997-01-22,63142
249758,Serge,Klerer,46877,1988-04-17,46877
249900,Kasturi,Janocha,46563,1987-09-24,46563
249761,Mayumi,Hoppenstand,53240,1987-02-05,53240
249907,Odoardo,Kumaresan,47031,1995-12-04,47031
249763,Josyula,Feldmann,52128,1994-06-24,52128
249912,Moni,Itschner,51376,1998-05-12,51376
249765,Apostol,Oxenboll,61674,1988-10-03,61674
249802,Rasiah,Pearson,46619,1992-01-18,46619
249923,Bowen,Frijda,59199,1987-03-08,59199
249924,Remmert,Bale,53995,1985-11-05,53995
249931,Berna,Oaver,45632,1999-06-18,45632
249947,Arfst,Farrar,70544,1996-04-07,70544
249805,Kitty,Bazzichi,63973,1991-10-20,63973
249958,Marjo,Bergere,61788,1996-10-25,61788
249806,Mantis,Ratnaker,40000,1988-02-12,40000
249968,Suebskul,Birge,40000,1994-02-22,40000
249968,Suebskul,Birge,40000,1998-03-02,40000
249971,Christoper,Tzvieli,57150,1991-02-16,57150
249809,Xuejun,Peot,40000,1985-09-18,40000
249979,Cullen,Pearson,41887,1988-07-22,41887
249822,Sergi,Cairo,84741,1988-03-06,84741
249988,Masako,Casperson,77921,1992-03-31,77921
249827,Michaela,Perna,69504,1985-12-20,69504
249827,Michaela,Perna,69504,1994-12-20,69504
249830,Willard,Simmen,68635,1993-02-01,68635
249843,Visit,Kandlur,63710,1999-03-22,63710
250000,Arch,Landherr,50402,1987-11-22,50402
250004,Marit,Cannard,45540,1985-02-15,45540
250005,Shooichi,Hagimont,40000,1992-09-29,40000
250006,Deborah,Spataro,84272,1986-12-09,84272
250015,DAIDA,Coombs,63339,1996-10-04,63339
250141,Brewster,Chenney,46120,1986-05-24,46120
250023,Xudong,Kuszyk,40000,1996-01-19,40000
250026,Sigeru,Cooke,40789,1987-04-26,40789
250039,Sumali,Maierhofer,50165,1994-12-30,50165
250158,Arie,Ritzmann,51935,1988-05-17,51935
250068,Kyoichi,Ghemri,78666,1988-01-07,78666
250079,Fusako,Bouloucos,61346,1987-12-25,61346
250079,Fusako,Bouloucos,61346,1994-10-01,61346
250080,Zhensheng,Nitsche,50189,1985-08-24,50189
250083,Zine,Matzel,49788,1988-06-28,49788
250163,Margareta,Saoudi,40000,1988-12-08,40000
250169,Henk,Baja,41737,1986-04-19,41737
250211,Kersti,Cronan,40000,1992-11-25,40000
250117,Minghong,Mahnke,50086,1987-09-29,50086
250127,Anwar,Bahl,58136,1996-12-11,58136
250127,Anwar,Bahl,58136,2001-12-07,58136
250129,Karoline,Duclos,40000,1986-06-03,40000
250130,Shigeo,Mersereau,50868,1991-03-09,50868
250213,Berhard,Murrill,40000,1988-11-15,40000
250218,Uriel,Zongker,41127,1988-01-25,41127
250218,Uriel,Zongker,41127,1993-08-22,41127
250225,Fuqing,Beerel,50176,1992-06-20,50176
250241,Chuanti,Shigei,40000,1993-07-06,40000
250244,Shunichi,Muntz,86983,1987-11-14,86983
250304,Brigham,Rusterholz,40000,1998-11-03,40000
250257,Sachio,Huttel,40000,1990-06-15,40000
250260,Baoqiu,Aloia,58362,1986-07-29,58362
250331,Vitaly,Roohalamini,40236,1999-04-30,40236
250339,Jongsuk,Ferriere,54198,1992-10-04,54198
250356,Persi,Pocchiola,59273,1997-01-26,59273
250356,Persi,Pocchiola,59273,1988-01-01,59273
250376,Boutros,Leijenhorst,88891,1986-10-26,88891
250384,Basem,Raoux,40000,1985-05-22,40000
250384,Basem,Raoux,40000,1990-10-23,40000
250387,Roded,Trogemann,43196,1989-01-10,43196
250389,Zeydy,Ouhyoung,47454,1998-12-07,47454
250405,Sakthirel,Fetvedt,43014,1994-04-23,43014
250264,Shir,Gecseg,55929,1986-03-14,55929
250272,Khalil,Birch,49754,1987-10-19,49754
250418,Yannis,Cools,71357,1998-11-23,71357
250276,Teruyuki,Schneeberger,40000,1988-07-15,40000
250580,Dietrich,Reinhart,40000,1990-08-27,40000
250418,Yannis,Cools,71357,1992-02-16,71357
250419,Greger,Bottner,40000,1999-03-28,40000
250420,Danel,Conta,49702,1987-11-14,49702
250423,Tua,Krupka,43880,1985-06-10,43880
250428,Shigeu,Reinhart,40000,1990-09-07,40000
250454,Paddy,Bardell,74164,1994-07-29,74164
250454,Paddy,Bardell,74164,2000-03-19,74164
250598,Kristinn,Itschner,40000,1989-01-16,40000
250462,Vesna,Koyama,41223,1993-08-24,41223
250464,Florian,Gimbel,85561,1985-10-19,85561
250464,Florian,Gimbel,85561,1989-07-23,85561
250470,Nimmagadda,Barvinok,40000,1988-09-25,40000
250472,Zhilian,Yamaashi,63363,2001-09-19,63363
250472,Zhilian,Yamaashi,63363,1992-05-21,63363
250473,Miomir,Raoux,45298,1996-02-09,45298
250477,Pascal,Rando,83282,1985-03-31,83282
250478,Shaleah,Casley,62935,1987-05-05,62935
250612,Hidekazu,Backhouse,79248,1995-01-04,79248
250493,Woody,Aloisi,47561,1988-03-07,47561
250621,Ute,Baar,56226,1996-08-28,56226
250499,Arif,Aseltine,97241,1987-03-10,97241
250624,Mayuri,Oehlmann,86552,1987-07-04,86552
250515,Zissis,Schach,41651,1986-03-03,41651
250516,Oddvar,Baig,40000,2000-01-03,40000
250624,Mayuri,Oehlmann,86552,1997-10-23,86552
250629,Salvador,Limongiello,43491,1996-03-08,43491
250528,Abdulla,Barvinok,41455,1988-09-19,41455
250528,Abdulla,Barvinok,41455,2002-01-07,41455
250531,Emdad,Panienski,60116,1993-01-14,60116
250532,Masako,Zongker,50036,1997-05-15,50036
250637,Sarita,Comte,40000,1986-11-15,40000
250652,Eran,Brendel,42728,1988-12-28,42728
250554,Sachio,Plesums,98525,1988-08-03,98525
250558,Isaac,Esposito,46742,1988-06-05,46742
250558,Isaac,Esposito,46742,2000-08-01,46742
250656,Sadun,Valiente,40000,1993-12-17,40000
250664,Boutros,Gargeya,40000,1988-05-24,40000
250671,Aloys,Maksimenko,44892,1986-04-25,44892
250675,Vasiliy,Staelin,51097,1985-10-02,51097
250675,Vasiliy,Staelin,51097,1993-12-10,51097
250708,Chiranjit,Sichman,40000,1987-10-30,40000
250685,Mohammad,Remmers,40000,1986-06-05,40000
250711,Rosine,Koshiba,45505,1985-08-01,45505
250714,Boaz,Conte,54322,1987-09-27,54322
250716,Guoxiang,Denos,55978,1986-04-21,55978
250687,Kensyu,Decleir,84847,1991-12-21,84847
250845,Takahira,Turnbull,70543,1999-05-14,70543
250743,Herbert,Hanratty,40000,1988-06-09,40000
250747,Tomofumi,Bahr,44632,1997-05-21,44632
250771,Hiroyasu,Dehkordi,44003,1992-11-21,44003
250790,Saeko,Veccia,57409,1989-04-03,57409
250851,Zongyan,Qiwen,44644,1985-03-02,44644
250791,Halsur,Orlowski,47983,1986-03-15,47983
250854,LiMin,Luders,64986,1985-05-27,64986
250799,Badri,Homond,89545,1985-10-04,89545
250805,Murthy,Vasanthakumar,47747,1985-07-01,47747
250883,Eishiro,Fendler,44216,1994-07-02,44216
250816,Kazuhide,Ambroszkiewicz,40344,1986-05-07,40344
250819,Tommaso,Huhdanpaa,79004,1986-06-03,79004
250825,Christophe,Perfilyeva,80146,1986-06-30,80146
250884,Jeanne,Pepe,40000,1993-04-15,40000
250886,Kagan,Busillo,64747,1996-03-06,64747
250903,Remzi,Szemeredi,49821,1986-02-21,49821
250904,Snehasis,Zykh,40000,1995-05-29,40000
250934,Jingling,Buchter,40000,1985-09-30,40000
250996,Moie,Bazelow,40000,1989-01-28,40000
251002,Aksel,Belinskaya,51774,1987-11-05,51774
251004,Kwangjo,Nastansky,53110,1986-08-04,53110
250945,Kirk,Streit,80757,1986-08-22,80757
251005,Tomokazu,Norsworthy,40000,1992-03-01,40000
251005,Tomokazu,Norsworthy,40000,1988-10-26,40000
251013,Sugwoo,Pietracaprina,40000,1998-09-12,40000
250945,Kirk,Streit,80757,1986-12-30,80757
251026,Shan,Whitcomb,41238,1998-08-03,41238
250950,Wonhee,Matzke,40000,1994-06-20,40000
250967,Genki,Pardalos,59307,1986-01-25,59307
251043,Kazuhisa,Barinka,58266,1985-11-23,58266
251044,Basant,Constantine,42665,1987-10-17,42665
250971,Sarita,Sankaranarayanan,46557,1987-02-06,46557
251068,Aral,Angelopoulos,50782,1986-08-04,50782
250984,Mong,Uhrig,40000,1994-04-29,40000
251079,Munenori,Yamaashi,40000,1986-11-16,40000
251085,Ronnie,Vecchio,40000,1987-09-14,40000
250984,Mong,Uhrig,40000,1986-02-22,40000
251092,Adas,Chenney,59201,1985-03-15,59201
251130,Makato,Duclos,46988,1987-03-26,46988
251100,Youssef,Itzigehl,40000,1987-08-30,40000
251103,Leif,Hofmeyr,43554,1985-07-21,43554
251108,Mizuhito,Eiron,62267,1986-01-14,62267
251124,Owen,Akiyama,53964,1988-05-10,53964
251141,Xiaoshan,Kroha,52168,1986-12-28,52168
251149,Uli,Serra,40954,1987-10-03,40954
251272,Akeel,Heuser,40000,1990-09-07,40000
251154,Zdislav,Picel,40000,2002-06-06,40000
251154,Zdislav,Picel,40000,1999-01-23,40000
251182,Goh,Dulli,82238,1986-04-04,82238
251299,Parto,DasSarma,59707,1985-07-21,59707
251318,Pragnesh,Fendler,40000,1985-11-21,40000
251321,Licheng,Felcyn,40000,1985-06-14,40000
251200,Kaijung,Birdsall,43024,1990-12-24,43024
251324,Yaghout,Schiettecatte,64611,1990-01-17,64611
251327,Bodh,McAlpine,40000,1988-07-11,40000
251216,Nechama,Tsunoo,66261,1988-10-01,66261
251367,Werner,Kabayashi,40000,1988-10-15,40000
251237,Cedric,Miara,66887,1988-04-17,66887
251384,Sreekrishna,Cmelik,56038,1990-04-13,56038
251388,Pantung,Fendler,40000,1986-09-06,40000
251253,Susumu,Petersohn,58513,1999-05-01,58513
251404,Ipke,Schapire,89837,1987-11-04,89837
251261,Suzette,McAffer,61063,1987-01-03,61063
251262,Kensei,Conry,56444,1992-09-05,56444
251419,True,Frolund,40000,1986-05-21,40000
251436,Jeane,Kaelbling,40000,1997-10-31,40000
251451,Adly,VanScheik,45135,1989-01-13,45135
251451,Adly,VanScheik,45135,2001-07-08,45135
251456,Tua,Raney,86599,1997-09-26,86599
251464,Junichi,Talmon,70706,1986-06-29,70706
251470,Sadegh,Mungall,59253,1986-10-06,59253
251474,Anwar,Kolvik,64458,1995-11-17,64458
251478,Kamakshi,Maquelin,52510,1985-04-11,52510
251480,Claude,Hedayat,40000,1996-10-26,40000
251480,Claude,Hedayat,40000,1997-04-14,40000
251268,Gor,Morrey,63828,1989-03-23,63828
251493,Lein,Rosen,71366,1998-06-20,71366
251495,Aemilian,Hiltgen,80367,1987-08-22,80367
251496,Eishiro,Rijckaert,69643,1986-12-21,69643
251565,Gill,Vuskovic,68433,1985-11-06,68433
251510,Margareta,Junet,50651,1993-08-26,50651
251510,Margareta,Junet,50651,2000-03-14,50651
251514,Shooichi,Carrere,62755,1985-07-13,62755
251518,Duke,Perng,59217,1997-08-03,59217
251524,Gully,Undy,46779,1995-07-23,46779
251536,Valery,Crooks,50034,1985-09-11,50034
251541,Jessie,Leivant,58690,1999-06-19,58690
251591,Shahar,Pietrzykowski,40000,1988-02-02,40000
251608,Ult,Baby,62298,1993-01-03,62298
251703,Djelloul,Chelton,45965,1986-06-05,45965
251618,Piyawadee,Chachaty,62749,1985-04-28,62749
251709,Dmitry,Lorin,40000,1986-05-05,40000
251720,Tadanori,Birke,40000,1986-09-24,40000
251621,Mitchel,Alameldin,50179,1986-03-31,50179
251669,Subhrajyoti,Daescu,55298,1988-11-15,55298
251734,Lenore,Segond,52648,1996-12-30,52648
251739,Zhiguo,Lichtner,45156,1986-11-12,45156
251767,Pranjal,Borovoy,40000,1985-12-04,40000
251683,Maris,Klassen,44022,1998-11-25,44022
251798,Urs,Oxenboll,54522,1987-07-18,54522
251798,Urs,Oxenboll,54522,1989-12-28,54522
251801,IEEE,Milicic,40000,1994-01-18,40000
251684,Tetsushi,Coorg,61132,1991-07-05,61132
251804,Shir,Akaboshi,40000,1997-02-22,40000
251685,Conal,McConalogue,69927,1995-12-19,69927
251806,Zhiguo,Chorvat,65002,1988-06-19,65002
251812,Doohun,Suomi,57487,1998-01-22,57487
251687,Jordanka,Honglei,46676,1987-11-28,46676
251815,Moon,Belinskaya,41658,1987-05-22,41658
251688,Tsuneo,Jenevein,44343,1987-03-21,44343
251688,Tsuneo,Jenevein,44343,2002-06-18,44343
251826,Shimshon,Ghalwash,62345,1990-01-06,62345
251830,Sanjeeva,Demeyer,61362,1988-09-29,61362
251999,Godehard,Krohn,56057,1994-04-04,56057
251839,Nahum,Munoz,58529,1985-04-17,58529
251851,Yongmin,Munawer,54109,1998-03-03,54109
252004,Kazuhisa,Pettey,40000,1988-03-11,40000
251861,Qunsheng,Gihr,67849,1987-04-21,67849
252016,Hatim,Czaja,105395,1993-08-19,105395
251862,Kauko,Molenaar,40000,1987-11-20,40000
251865,Younwoo,Danner,40000,1993-12-19,40000
251877,Bojan,Danecki,40000,1989-03-10,40000
251877,Bojan,Danecki,40000,2000-06-28,40000
252018,Yuguang,Spinelli,40000,1993-09-06,40000
251883,Trygve,Barreiro,84163,1988-04-18,84163
252021,Hatim,Lammel,48546,1985-12-16,48546
252038,Ottavia,Serra,55367,1991-06-09,55367
251903,Fabrizio,Menhoudj,56310,1998-12-29,56310
251913,Rildo,Hellwagner,49131,1998-10-23,49131
251921,Fusako,Mellouli,55264,1985-10-12,55264
252044,Yurii,Syang,40000,1991-01-29,40000
252044,Yurii,Syang,40000,1988-07-20,40000
252055,Seongbae,Krychniak,43056,1994-04-27,43056
251947,Jouko,Pluym,40000,2001-10-09,40000
251947,Jouko,Pluym,40000,1987-12-31,40000
251959,Djelloul,Masand,44605,1987-02-10,44605
251961,Lidong,Huxford,56263,1990-04-30,56263
252056,Arnd,Denny,54806,1997-03-02,54806
251963,Larisa,Tasistro,50597,1986-08-06,50597
251966,Volkmar,Cangellaris,43419,1998-01-16,43419
251966,Volkmar,Cangellaris,43419,1987-07-05,43419
252058,Fusako,Shiratori,64965,1987-04-19,64965
251971,Harjit,Demke,64062,1995-04-02,64062
252062,Shigeo,Wolniewicz,59138,1985-07-31,59138
252062,Shigeo,Wolniewicz,59138,1996-04-15,59138
252070,Valeska,Katalagarianos,66223,1992-03-17,66223
